f_property_type,f_room_type,f_room_type2,f_neighbourhood_cleansed,n_accommodates,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_beds,n_days_since,d_airconditioning,d_bathtub,d_bedlinens,d_bodysoap,d_carbonmonoxidealarm,d_coffeemaker,d_conditioner,d_cookingbasics,d_dedicatedworkspace,d_dishesandsilverware,d_dryer,d_elevator,d_essentials,d_ethernetconnection,d_extrapillowsandblankets,d_fireextingr,d_firstaidkit,d_hairdryer,d_hangers,d_heating,d_hotthampoo,d_hotwater,d_iron,d_keypad,d_kitchen,d_ledropoffallowed,d_lockonbedroomdoor,d_lockbox,d_longtermstaysallowed,d_microwave,d_oven,d_paidparkingoffpremises,d_patioorbalcony,d_privateentrance,d_refrigerator,d_roomdarkeningshades,d_shampoo,d_showergel,d_singlelevelhome,d_smartlock,d_smokealarm,d_washer,d_stove_gas_or_elect,d_tv,d_wifi,price,price_day,id,usd_price_day,ln_usd_price_day,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,ln_number_of_reviews,f_number_of_reviews,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month,flag_n_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating
Apartment,Entire home/apt,Entire/Apt,Kita Ku,6,92,20,0.98,1,3,609,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,33841594,44.16,3.78781940196884,36,1.791759469228055,3.210401995568401,1.791759469228055,3.044522437723423,2,1,0,0,0,0,6.413458957167357,41.132455795270204,263.8013170504661,370881,225866529,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Kita Ku,5,92,20,1.02,1,3,590,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,33841773,44.16,3.78781940196884,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,3.044522437723423,2,1,0,0,0,0,6.3818160174060985,40.72757568002103,259.91589482487734,348100,205379000,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Kita Ku,6,92,30,1.48,1,3,608,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$4,600.00",4600,33841922,44.16,3.78781940196884,36,1.791759469228055,3.210401995568401,1.791759469228055,3.4339872044851463,2,1,0,0,0,0,6.411818267709897,41.11141349813835,263.5989120787387,369664,224755712,4.5217885770490405
Apartment,Entire home/apt,Entire/Apt,Kita Ku,5,88,23,1.13,1,3,608,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,"$4,107.00",4107,33842023,39.4272,3.674455933448212,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,3.1780538303479458,2,1,0,0,0,0,6.411818267709897,41.11141349813835,263.5989120787387,369664,224755712,4.477336814478207
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,6,93,19,0.97,2,2,585,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,"$15,800.00",15800,33855806,151.67999999999998,5.021773038506711,36,1.791759469228055,3.210401995568401,1.791759469228055,2.995732273553991,2,2,0,0,0,0,6.373319789577012,40.61920514021397,258.879183957014,342225,200201625,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,96,20,0.98,2,0,610,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,"$3,391.00",3391,33856038,32.553599999999996,3.482887961617292,16,1.3862943611198906,1.9218120556728056,0,3.044522437723423,2,2,0,0,0,0,6.415096959171596,41.15346899557265,264.00349381286065,372100,226981000,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,86,25,1.22,1,1,615,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,"$13,500.00",13500,33863011,129.6,4.864452783918174,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.258096538021482,2,1,0,0,0,0,6.423246963533519,41.25810155454258,265.01097553137316,378225,232608375,4.454347296253507
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,82,12,0.59,1,2,610,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"$5,858.00",5858,33863894,56.236799999999995,4.029571346879332,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.5649493574615367,2,1,0,0,0,0,6.415096959171596,41.15346899557265,264.00349381286065,372100,226981000,4.406719247264253
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,80,20,1.01,1,2,596,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,"$13,000.00",13000,33864235,124.79999999999998,4.826712455935327,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.044522437723423,2,1,0,0,0,0,6.391917113392602,40.856604384481216,261.1520287602767,355216,211708736,4.382026634673881
Apartment,Entire home/apt,Entire/Apt,Sumida Ku,6,97,15,0.72,1,1,620,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,"$5,003.00",5003,33870203,48.0288,3.8718008309798586,36,1.791759469228055,3.210401995568401,1.791759469228055,2.772588722239781,2,1,0,0,0,0,6.431331081933479,41.36201948544365,266.01284152827196,384400,238328000,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Sumida Ku,6,99,26,1.25,1,1,622,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,"$5,059.00",5059,33870574,48.566399999999994,3.8829319337835897,36,1.791759469228055,3.210401995568401,1.791759469228055,3.295836866004329,2,1,0,0,0,0,6.434546518787453,41.40338890243973,266.41203192819665,386884,240641848,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,85,55,2.65,1,0,621,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,"$3,500.00",3500,33886002,33.599999999999994,3.5145260669691583,4,0.6931471805599453,0.4804530139182014,0,4.02535169073515,3,1,0,0,0,0,6.432940092739179,41.38271823677116,266.212547291854,385641,239483061,4.442651256490317
Apartment,Private room,Private,Musashino Shi,3,100,2,0.18,4,3,329,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,1,"$12,000.00",12000,33912010,115.19999999999999,4.746669748261791,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.0986122886681098,2,3,0,0,0,0,5.799092654460526,33.62947561501802,195.0204450124104,108241,35611289,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,81,15,0.77,1,2,586,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"$13,000.00",13000,33916927,124.79999999999998,4.826712455935327,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.772588722239781,2,1,0,0,0,0,6.375024819828097,40.640941453424254,259.0870104667602,343396,201230056,4.394449154672439
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,93,9,0.6,1,1,447,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"$8,000.00",8000,33917200,76.8,4.341204640153626,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.302585092994046,2,1,0,0,0,0,6.104793232414985,37.2685004105398,227.51648908851845,199809,89314623,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,85,13,0.69,1,1,566,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"$4,286.00",4286,33917429,41.145599999999995,3.7171169955251755,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.6390573296152584,2,1,0,0,0,0,6.340359303727752,40.20015610036706,254.88343374227023,320356,181321496,4.442651256490317
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,100,2,0.16,1,1,365,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$4,286.00",4286,33917595,41.145599999999995,3.7171169955251755,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,1.0986122886681098,2,1,0,0,0,0,5.902633333401366,34.84108026858092,205.65412176503835,133225,48627125,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,3,0.26,1,2,339,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$4,500.00",4500,33917763,43.199999999999996,3.7658404952500644,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.3862943611198906,2,1,0,0,0,0,5.8289456176102075,33.97660701305724,198.04779455002426,114921,38958219,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Itabashi Ku,3,93,6,0.34,1,3,527,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,"$7,857.00",7857,33922456,75.4272,4.323167952667475,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.9459101490553132,2,1,0,0,0,0,6.269096283706261,39.30156821437966,246.38531523659563,277729,146363183,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,91,11,0.54,2,3,613,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,"$5,500.00",5500,33923577,52.8,3.966511190712216,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.4849066497880004,2,2,0,0,0,0,6.419994928147142,41.21633487743503,264.6086608699471,375769,230346397,4.51085950651685
Apartment,Private room,Private,Taito Ku,2,89,25,1.3,1,1,577,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,"$4,571.00",4571,33927272,43.8816,3.781495097823398,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.258096538021482,2,1,0,0,0,0,6.359573868672378,40.44417979110055,257.20774893937056,332929,192100033,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Koto Ku,4,88,43,2.1,1,2,613,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,"$20,000.00",20000,33948536,191.99999999999997,5.2574953720277815,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.784189633918261,2,1,0,0,0,0,6.419994928147142,41.21633487743503,264.6086608699471,375769,230346397,4.477336814478207
Apartment,Private room,Private,Sumida Ku,2,100,1,0.06,4,1,537,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,"$6,286.00",6286,33950664,60.3456,4.100088036849167,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,0.6931471805599453,2,3,0,0,0,0,6.2878585601617845,39.53716527259983,248.60410310384808,288369,154854153,4.605170185988092
Apartment,Private room,Private,Sumida Ku,2,97,7,0.37,2,1,560,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,"$6,286.00",6286,33951193,60.3456,4.100088036849167,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.0794415416798357,2,2,0,0,0,0,6.329720905522696,40.06536674181106,253.60258945307518,313600,175616000,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Koto Ku,4,91,23,1.12,1,2,615,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,"$20,000.00",20000,33951907,191.99999999999997,5.2574953720277815,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.1780538303479458,2,1,0,0,0,0,6.423246963533519,41.25810155454258,265.01097553137316,378225,232608375,4.51085950651685
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,97,8,0.46,1,1,517,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,"$12,434.00",12434,33986495,119.36639999999998,4.782197754320936,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.1972245773362196,2,1,0,0,0,0,6.249975242259483,39.06219052885648,244.13772371377584,267289,138188413,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,87,11,0.6,1,1,548,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$4,286.00",4286,33986846,41.145599999999995,3.7171169955251755,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.4849066497880004,2,1,0,0,0,0,6.3080984415095305,39.79210594777497,251.0125215135414,300304,164566592,4.465908118654584
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,83,8,0.44,1,1,540,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"$8,000.00",8000,33987053,76.8,4.341204640153626,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.1972245773362196,2,1,0,0,0,0,6.293419278846481,39.607126219356566,249.26425172860453,291600,157464000,4.418840607796598
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,87,24,1.36,1,1,530,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$4,286.00",4286,33987356,41.145599999999995,3.7171169955251755,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,3.2188758248682006,2,1,0,0,0,0,6.274762021241939,39.372638423220224,247.05393625411335,280900,148877000,4.465908118654584
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,84,18,1.03,1,2,524,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"$3,571.00",3571,33987490,34.2816,3.5346087670861017,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.9444389791664403,2,1,0,0,0,0,6.263398262591624,39.230157795835765,245.714102179633,274576,143877824,4.430816798843313
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,88,12,0.8,1,1,447,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$3,888.00",3888,33987630,37.324799999999996,3.619657985071983,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.5649493574615367,2,1,0,0,0,0,6.104793232414985,37.2685004105398,227.51648908851845,199809,89314623,4.477336814478207
Apartment,Entire home/apt,Entire/Apt,Taito Ku,6,99,66,3.23,1,5,612,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,"$17,601.00",17601,33998063,168.96959999999999,5.129718817085623,36,1.791759469228055,3.210401995568401,1.791759469228055,4.204692619390966,3,1,0,0,0,0,6.418364935936212,41.19540845085545,264.4071651225409,374544,229220928,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Taito Ku,6,99,65,3.18,1,5,612,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,"$18,711.00",18711,33998177,179.6256,5.190874684685886,36,1.791759469228055,3.210401995568401,1.791759469228055,4.189654742026425,3,1,0,0,0,0,6.418364935936212,41.19540845085545,264.4071651225409,374544,229220928,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Minato Ku,5,97,31,1.57,1,4,591,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,"$8,900.00",8900,34007564,85.44,4.447814375211885,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,3.4657359027997265,2,1,0,0,0,0,6.3835066348840055,40.74915695760812,260.12251380482115,349281,206425071,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,89,14,0.86,1,4,486,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,"$11,143.00",11143,34023848,106.97279999999999,4.672574596538707,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.70805020110221,2,1,0,0,0,0,6.18826412308259,38.29461285703113,236.97717885050304,236196,114791256,4.48863636973214
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,2,99,15,1.07,2,2,420,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,"$9,948.00",9948,34025664,95.5008,4.559134624414948,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.772588722239781,2,2,0,0,0,0,6.042632833682381,36.51341156269636,220.63713957850695,176400,74088000,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,4,96,39,1.95,2,2,599,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,"$7,750.00",7750,34027261,74.39999999999999,4.309455941839046,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.6888794541139363,2,2,0,0,0,0,6.396929655216146,40.920709013783764,261.76689700274403,358801,214921799,4.564348191467836
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,2,82,9,0.6,1,1,450,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,"$6,429.00",6429,34033942,61.718399999999995,4.1225821036333405,4,0.6931471805599453,0.4804530139182014,0.6931471805599453,2.302585092994046,2,1,0,0,0,0,6.111467339502679,37.35003304180795,228.26350706435517,202500,91125000,4.406719247264253
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,5,81,16,1,1,1,479,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,"$8,571.00",8571,34034239,82.2816,4.410147510390536,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,2.833213344056216,2,1,0,0,0,0,6.173786103901937,38.115634856732655,235.31777681989635,229441,109902239,4.394449154672439
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,6,93,3,0.23,1,2,395,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,"$6,600.00",6600,34034652,63.35999999999999,4.14883274750617,36,1.791759469228055,3.210401995568401,1.791759469228055,1.3862943611198906,2,1,0,0,0,0,5.981414211254481,35.77731596659706,213.9989461631455,156025,61629875,4.532599493153256
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,83,8,0.56,1,1,427,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,"$12,000.00",12000,34034906,115.19999999999999,4.746669748261791,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.1972245773362196,2,1,0,0,0,0,6.059123195581797,36.71297389923736,222.4484317316582,182329,77854483,4.418840607796598
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,3,95,20,1.02,3,1,588,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,"$7,884.00",7884,34065118,75.68639999999999,4.326598487764264,9,1.0986122886681098,1.206948960812582,1.0986122886681098,3.044522437723423,2,3,0,0,0,0,6.3784261836515865,40.684320580292145,259.5019356534105,345744,203297472,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Suginami Ku,6,98,27,1.34,3,5,605,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,"$9,900.00",9900,34065718,95.03999999999999,4.554297855614335,36,1.791759469228055,3.210401995568401,1.791759469228055,3.332204510175204,2,3,0,0,0,0,6.406879986069314,41.04811115589553,262.99032183065566,366025,221445125,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,90,8,0.41,2,4,584,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,"$21,835.00",21835,34066827,209.61599999999999,5.345277285411314,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.1972245773362196,2,2,0,0,0,0,6.371611847231857,40.59743753178535,258.6711139447788,341056,199176704,4.499809670330265
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,3,98,18,0.94,1,2,573,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,"$8,268.00",8268,34069999,79.3728,4.374155740293312,9,1.0986122886681098,1.206948960812582,1.0986122886681098,2.9444389791664403,2,1,0,0,0,0,6.352629396319567,40.3559002469835,256.36607822392745,328329,188132517,4.584967478670572
Apartment,Entire home/apt,Entire/Apt,Taito Ku,6,97,12,0.63,14,3,572,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,"$3,786.00",3786,34086380,36.3456,3.5930731512609215,36,1.791759469228055,3.210401995568401,1.791759469228055,2.5649493574615367,2,3,0,0,0,0,6.35088571671474,40.333749386771295,256.1550328819977,327184,187149248,4.574710978503383
Apartment,Entire home/apt,Entire/Apt,Toshima Ku,5,95,0,1.02,30,5,574,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,"$10,500.00",10500,34093896,100.8,4.613138355637268,25,1.6094379124341003,2.5902903939802346,1.6094379124341003,0,1,3,1,1,1,1,6.354370040797351,40.37801861538293,256.57687179634695,329476,189119224,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,100,4,0.32,1,1,375,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$6,429.00",6429,34097655,61.718399999999995,4.1225821036333405,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.6094379124341003,2,1,0,0,0,0,5.929589143389895,35.160027409407306,208.4845168081127,140625,52734375,4.605170185988092
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,95,4,0.31,1,1,384,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,"$12,000.00",12000,34097912,115.19999999999999,4.746669748261791,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.6094379124341003,2,1,0,0,0,0,5.953243334287785,35.441106197241936,210.98952922851606,147456,56623104,4.553876891600541
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,3,84,5,0.25,1,1,595,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,"$12,000.00",12000,34098068,115.19999999999999,4.746669748261791,9,1.0986122886681098,1.206948960812582,1.0986122886681098,1.791759469228055,2,1,0,0,0,0,6.39024066706535,40.835175783015806,260.94660093538977,354025,210644875,4.430816798843313
Apartment,Entire home/apt,Entire/Apt,Shibuya Ku,4,99,36,1.77,3,4,610,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,"$28,800.00",28800,34098124,276.47999999999996,5.62213848561569,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,3.6109179126442243,2,3,0,0,0,0,6.415096959171596,41.15346899557265,264.00349381286065,372100,226981000,4.59511985013459
Apartment,Entire home/apt,Entire/Apt,Shinjuku Ku,4,74,7,0.53,1,2,394,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,"$4,000.00",4000,34098282,38.4,3.648057459593681,16,1.3862943611198906,1.9218120556728056,1.3862943611198906,2.0794415416798357,2,1,0,0,0,0,5.978885764901122,35.74707498973727,213.72767779299312,155236,61162984,4.30406509320417
